+------------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2000-12-29 |  88.01 |          |        |          |        |          |           |          | 10383.62 |
| 2001-01-02 |  86.42 | PCT-0.01 |  88.56 |          |        |      117 |     81.70 |  -250.19 | 10133.42 |
| 2001-01-03 |  90.57 |          |        |   PNL    |  90.57 |      117 |     84.28 |   235.48 | 10619.10 |
| 2001-01-04 |  89.59 |          |        |          |        |          |           |          | 10619.10 |
| 2001-01-05 |  86.67 | PCT-0.01 |  89.54 |          |        |      118 |     82.66 |  -338.92 | 10280.18 |
| 2001-01-08 |  87.34 |          |        |          |        |      118 |     82.66 |  -259.76 | 10359.34 |
| 2001-01-09 |  87.11 |          |        |          |        |      118 |     82.66 |  -286.97 | 10332.13 |
| 2001-01-10 |  88.64 |          |        |          |        |      118 |     82.66 |  -106.37 | 10512.72 |
| 2001-01-11 |  88.72 |          |        |          |        |      118 |     82.66 |   -96.48 | 10522.62 |
| 2001-01-12 |  88.56 |          |        |          |        |      118 |     82.86 |  -116.27 | 10502.83 |
| 2001-01-16 |  89.12 |          |        |          |        |      118 |     83.10 |   -49.48 | 10569.62 |
| 2001-01-17 |  89.53 |          |        |          |        |      118 |     84.27 |    -1.24 | 10617.86 |
| 2001-01-18 |  90.42 |          |        |   PNL    |  90.42 |      118 |     85.03 |   103.90 | 10723.00 |
| 2001-01-19 |  89.91 |          |        |          |        |          |           |          | 10723.00 |
| 2001-01-22 |  90.51 |          |        |          |        |          |           |          | 10723.00 |
| 2001-01-23 |  91.22 |          |        |          |        |          |           |          | 10723.00 |
| 2001-01-24 |  91.49 |          |        |          |        |          |           |          | 10723.00 |
| 2001-01-25 |  91.26 |          |        |          |        |          |           |          | 10723.00 |
| 2001-01-26 |  91.16 |          |        |          |        |          |           |          | 10723.00 |
| 2001-01-29 |  91.64 |          |        |          |        |          |           |          | 10723.00 |
| 2001-01-30 |  92.45 |          |        |          |        |          |           |          | 10723.00 |
| 2001-01-31 |  91.92 |          |        |          |        |          |           |          | 10723.00 |
| 2001-02-01 |  92.53 |          |        |          |        |          |           |          | 10723.00 |
| 2001-02-02 |  90.43 |          |        |          |        |          |           |          | 10723.00 |
| 2001-02-05 |  91.10 | PCT-0.01 |  90.43 |   PNL    |  91.10 |      118 |     86.58 |    78.37 | 10801.37 |
| 2001-02-06 |  90.83 |          |        |          |        |          |           |          | 10801.37 |
| 2001-02-07 |  90.36 |          |        |          |        |          |           |          | 10801.37 |
