InDate,ExDate,Position,Duration,InSignal,Entry,ExSignal,Exit,DollarBase,Value,TradeRtn,PNL
2023-01-17,2023-01-23,73,4,LEX,398.48,PNL,400.63,29359.2453,156.9493,0.0053,19516.1946
2023-01-27,2023-01-27,73,0,LEX,403.66,PNL,405.68,29516.1946,147.4593,0.005,19663.6538
2023-01-30,2023-01-31,73,1,LEX,402.8,PNL,406.48,29663.6538,268.6415,0.0091,19932.2953
2023-02-01,2023-02-01,73,0,LEX,405.21,PNL,410.8,29932.2953,408.07,0.0136,20340.3653
2023-02-02,2023-02-02,73,0,LEX,414.86,PNL,416.78,30340.3653,140.1607,0.0046,20480.526
2023-02-03,2023-02-03,74,0,LEX,411.59,PNL,412.35,30480.526,56.2407,0.0018,20536.7668
2023-02-06,2023-02-06,74,0,LEX,409.79,PNL,409.83,30536.7668,2.9585,0.0001,20539.7253
2023-02-08,2023-02-15,73,5,LEX,413.13,PNL,413.98,30539.7253,62.0507,0.002,20601.776
2023-02-16,2023-03-06,74,11,LEX,408.79,EXPIRY,404.47,30601.776,-319.6807,-0.0104,20282.0953
2023-03-15,2023-03-15,78,0,LEX,385.89,PNL,389.28,30282.0953,264.4192,0.0087,20546.5145
2023-03-17,2023-03-20,77,1,LEX,393.22,PNL,393.74,30546.5145,40.0392,0.0013,20586.5537
2023-03-22,2023-03-29,76,5,LEX,398.73,PNL,401.35,30586.5537,199.12,0.0065,20785.6737
2023-03-30,2023-03-31,76,1,LEX,404.09,PNL,409.39,30785.6737,402.8008,0.0131,21188.4745
2023-04-03,2023-04-03,76,0,LEX,408.85,PNL,410.95,31188.4745,159.6,0.0051,21348.0745
2023-04-12,2023-04-13,76,1,LEX,411.87,PNL,413.47,31348.0745,121.6,0.0039,21469.6745
2023-04-14,2023-04-17,76,1,LEX,412.81,PNL,413.94,31469.6745,85.88,0.0027,21555.5545
2023-04-19,2023-04-19,76,0,LEX,412.22,PNL,414.14,31555.5545,145.9208,0.0046,21701.4752
2023-04-20,2023-04-20,77,0,LEX,411.21,PNL,411.88,31701.4752,51.5908,0.0016,21753.066
2023-05-01,2023-05-01,76,0,LEX,415.47,PNL,415.51,31753.066,3.0408,0.0001,21756.1068
2023-05-18,2023-05-18,76,0,LEX,414.9,PNL,419.23,31756.1068,329.0815,0.0104,22085.1883
2023-05-19,2023-05-30,76,6,LEX,420.17,PNL,420.18,32085.1883,0.7585,0.0,22085.9468
2023-06-05,2023-06-08,74,3,LEX,428.28,PNL,429.13,32085.9468,62.9,0.002,22148.8468
2023-06-12,2023-06-12,74,0,LEX,430.92,PNL,433.8,32148.8468,213.1185,0.0066,22361.9653
2023-06-14,2023-06-14,74,0,LEX,437.01,PNL,437.18,32361.9653,12.5785,0.0004,22374.5438
2023-06-15,2023-06-15,74,0,LEX,436.33,PNL,442.6,32374.5438,463.9815,0.0143,22838.5253
2023-06-16,2023-06-30,74,9,LEX,443.02,PNL,443.28,32838.5253,19.2407,0.0006,22857.766
2023-07-03,2023-07-03,74,0,LEX,442.92,PNL,443.79,32857.766,64.38,0.002,22922.146
2023-07-12,2023-07-13,73,1,LEX,446.39,PNL,449.56,32922.146,231.4093,0.007,23153.5553
2023-07-14,2023-07-17,73,1,LEX,450.475,PNL,450.84,33153.5553,26.6443,0.0008,23180.1996
2023-07-19,2023-07-19,72,0,LEX,455.01,PNL,455.2,33180.1996,13.68,0.0004,23193.8796
2023-07-20,2023-07-24,73,2,LEX,454.17,PNL,454.2,33193.8796,2.19,0.0001,23196.0696
2023-07-26,2023-07-26,73,0,LEX,454.47,PNL,455.51,33196.0696,75.9207,0.0023,23271.9903
2023-07-27,2023-08-11,72,11,LEX,459.02,EXPIRY,445.65,33271.9903,-962.64,-0.0289,22309.3503
2023-08-24,2023-08-29,72,3,LEX,444.69,PNL,449.16,32309.3503,321.84,0.01,22631.1903
2023-08-30,2023-08-30,72,0,LEX,449.51,PNL,451.01,32631.1903,108.0,0.0033,22739.1903
2023-08-31,2023-09-18,72,11,LEX,451.65,EXPIRY,443.63,32739.1903,-577.4393,-0.0176,22161.751
2023-10-09,2023-10-09,75,0,LEX,427.58,PNL,432.29,32161.751,353.2515,0.011,22515.0025
2023-10-11,2023-10-11,74,0,LEX,435.64,PNL,436.32,32515.0025,50.32,0.0015,22565.3225
2023-10-12,2023-10-26,74,10,LEX,436.95,STOP_OUT,412.55,32565.3225,-1805.6015,-0.0554,20759.721
2023-11-01,2023-11-01,73,0,LEX,419.2,PNL,422.66,30759.721,252.5793,0.0082,21012.3003
