+------------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2014-12-18 | 179.97 |          |        |   PNL    | 179.97 |      103 |    171.13 |   430.31 | 18668.15 |
| 2014-12-19 | 180.74 |          |        |          |        |          |           |          | 18668.15 |
| 2014-12-22 | 181.57 |          |        |          |        |          |           |          | 18668.15 |
| 2014-12-23 | 181.81 |          |        |          |        |          |           |          | 18668.15 |
| 2014-12-24 | 181.83 |          |        |          |        |          |           |          | 18668.15 |
| 2014-12-26 | 182.42 |          |        |          |        |          |           |          | 18668.15 |
| 2014-12-29 | 182.66 |          |        |          |        |          |           |          | 18668.15 |
| 2014-12-30 | 181.68 |          |        |          |        |          |           |          | 18668.15 |
| 2014-12-31 | 179.88 |          |        |          |        |          |           |          | 18668.15 |
| 2015-01-02 | 179.78 |          |        |          |        |          |           |          | 18668.15 |
| 2015-01-05 | 176.54 |          |        |          |        |          |           |          | 18668.15 |
| 2015-01-06 | 174.87 |          |        |          |        |          |           |          | 18668.15 |
| 2015-01-07 | 177.05 | MA-0.002 | 176.27 |   PNL    | 177.05 |      105 |    170.06 |    81.78 | 18749.93 |
| 2015-01-08 | 180.20 |          |        |          |        |          |           |          | 18749.93 |
| 2015-01-09 | 178.75 |          |        |          |        |          |           |          | 18749.93 |
| 2015-01-12 | 177.35 |          |        |          |        |          |           |          | 18749.93 |
| 2015-01-13 | 176.85 | MA-0.002 | 178.64 |          |        |      104 |    173.81 |  -185.67 | 18564.26 |
| 2015-01-14 | 175.78 |          |        |          |        |      104 |    173.82 |  -296.72 | 18453.21 |
| 2015-01-15 | 174.17 |          |        |          |        |      104 |    173.82 |  -464.18 | 18285.75 |
| 2015-01-16 | 176.46 |          |        |          |        |      104 |    173.82 |  -226.63 | 18523.30 |
| 2015-01-20 | 176.83 |          |        |          |        |      104 |    173.83 |  -187.49 | 18562.44 |
| 2015-01-21 | 177.73 |          |        |          |        |      104 |    173.85 |   -94.66 | 18655.27 |
| 2015-01-22 | 180.37 |          |        |   PNL    | 180.37 |      104 |    174.53 |   180.21 | 18930.15 |
| 2015-01-23 | 179.38 |          |        |          |        |          |           |          | 18930.15 |
| 2015-01-26 | 179.80 |          |        |          |        |          |           |          | 18930.15 |
| 2015-01-27 | 177.43 |          |        |          |        |          |           |          | 18930.15 |
| 2015-01-28 | 175.15 |          |        |          |        |          |           |          | 18930.15 |
| 2015-01-29 | 176.77 |          |        |          |        |          |           |          | 18930.15 |
| 2015-01-30 | 174.55 |          |        |          |        |          |           |          | 18930.15 |
| 2015-02-02 | 176.71 |          |        |          |        |          |           |          | 18930.15 |
| 2015-02-03 | 179.27 |          |        |          |        |          |           |          | 18930.15 |
| 2015-02-04 | 178.59 |          |        |          |        |          |           |          | 18930.15 |
| 2015-02-05 | 180.39 |          |        |          |        |          |           |          | 18930.15 |
| 2015-02-06 | 179.89 |          |        |          |        |          |           |          | 18930.15 |
| 2015-02-09 | 179.08 |          |        |          |        |          |           |          | 18930.15 |
| 2015-02-10 | 180.99 |          |        |          |        |          |           |          | 18930.15 |
| 2015-02-11 | 181.10 |          |        |          |        |          |           |          | 18930.15 |
| 2015-02-12 | 182.84 |          |        |          |        |          |           |          | 18930.15 |
| 2015-02-13 | 183.59 |          |        |          |        |          |           |          | 18930.15 |
| 2015-02-17 | 183.88 |          |        |          |        |          |           |          | 18930.15 |
| 2015-02-18 | 183.90 |          |        |          |        |          |           |          | 18930.15 |
| 2015-02-19 | 183.77 |          |        |          |        |          |           |          | 18930.15 |
| 2015-02-20 | 184.87 |          |        |          |        |          |           |          | 18930.15 |
| 2015-02-23 | 184.84 |          |        |          |        |          |           |          | 18930.15 |
| 2015-02-24 | 185.37 |          |        |          |        |          |           |          | 18930.15 |
| 2015-02-25 | 185.21 |          |        |          |        |          |           |          | 18930.15 |
| 2015-02-26 | 184.99 |          |        |          |        |          |           |          | 18930.15 |
| 2015-02-27 | 184.36 |          |        |          |        |          |           |          | 18930.15 |
| 2015-03-02 | 185.53 |          |        |          |        |          |           |          | 18930.15 |
| 2015-03-03 | 184.76 |          |        |          |        |          |           |          | 18930.15 |
| 2015-03-04 | 183.98 |          |        |          |        |          |           |          | 18930.15 |
| 2015-03-05 | 184.19 |          |        |          |        |          |           |          | 18930.15 |
| 2015-03-06 | 181.60 |          |        |          |        |          |           |          | 18930.15 |
| 2015-03-09 | 182.35 |          |        |          |        |          |           |          | 18930.15 |
| 2015-03-10 | 179.39 |          |        |          |        |          |           |          | 18930.15 |
| 2015-03-11 | 178.97 | MA-0.002 | 179.66 |          |        |      105 |    171.50 |   -72.59 | 18857.55 |
| 2015-03-12 | 181.25 |          |        |   PNL    | 181.25 |      105 |    173.00 |   166.33 | 19096.47 |
| 2015-03-13 | 180.13 |          |        |          |        |          |           |          | 19096.47 |
| 2015-03-16 | 182.54 | MA-0.002 | 180.90 |   PNL    | 182.54 |      105 |    174.30 |   171.84 | 19268.31 |
| 2015-03-17 | 182.00 |          |        |          |        |          |           |          | 19268.31 |
| 2015-03-18 | 184.19 |          |        |          |        |          |           |          | 19268.31 |
| 2015-03-19 | 183.35 |          |        |          |        |          |           |          | 19268.31 |
| 2015-03-20 | 184.96 |          |        |          |        |          |           |          | 19268.31 |
| 2015-03-23 | 184.60 |          |        |          |        |          |           |          | 19268.31 |
| 2015-03-24 | 183.57 |          |        |          |        |          |           |          | 19268.31 |
| 2015-03-25 | 180.88 |          |        |          |        |          |           |          | 19268.31 |
| 2015-03-26 | 180.45 |          |        |          |        |          |           |          | 19268.31 |
| 2015-03-27 | 180.86 |          |        |          |        |          |           |          | 19268.31 |
| 2015-03-30 | 183.07 |          |        |          |        |          |           |          | 19268.31 |
| 2015-03-31 | 181.47 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-01 | 180.82 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-02 | 181.47 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-06 | 182.70 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-07 | 182.21 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-08 | 182.83 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-09 | 183.64 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-10 | 184.64 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-13 | 183.80 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-14 | 184.16 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-15 | 184.98 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-16 | 184.93 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-17 | 182.80 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-20 | 184.47 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-21 | 184.25 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-22 | 185.16 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-23 | 185.62 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-24 | 186.05 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-27 | 185.28 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-28 | 185.87 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-29 | 185.11 |          |        |          |        |          |           |          | 19268.31 |
| 2015-04-30 | 183.25 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-01 | 185.24 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-04 | 185.76 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-05 | 183.64 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-06 | 182.88 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-07 | 183.61 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-08 | 186.03 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-11 | 185.14 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-12 | 184.59 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-13 | 184.62 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-14 | 186.55 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-15 | 186.75 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-18 | 187.33 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-19 | 187.27 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-20 | 187.14 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-21 | 187.68 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-22 | 187.23 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-26 | 185.22 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-27 | 186.98 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-28 | 186.77 |          |        |          |        |          |           |          | 19268.31 |
| 2015-05-29 | 185.61 |          |        |          |        |          |           |          | 19268.31 |
| 2015-06-01 | 185.98 |          |        |          |        |          |           |          | 19268.31 |
| 2015-06-02 | 185.80 |          |        |          |        |          |           |          | 19268.31 |
| 2015-06-03 | 186.29 |          |        |          |        |          |           |          | 19268.31 |
