+------------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2000-08-29 | 101.27 |          |        |          |        |          |           |          | 11672.50 |
| 2000-08-30 | 100.30 |          |        |          |        |          |           |          | 11672.50 |
| 2000-08-31 | 101.64 |          |        |          |        |          |           |          | 11672.50 |
| 2000-09-01 | 101.74 |          |        |          |        |          |           |          | 11672.50 |
| 2000-09-05 | 100.93 |          |        |          |        |          |           |          | 11672.50 |
| 2000-09-06 |  99.78 |          |        |          |        |          |           |          | 11672.50 |
| 2000-09-07 | 100.64 |   NDAY   | 100.24 |   PNL    | 100.64 |      116 |     96.44 |    45.95 | 11718.45 |
| 2000-09-08 |  99.95 |          |        |          |        |          |           |          | 11718.45 |
| 2000-09-11 |  99.80 |          |        |          |        |          |           |          | 11718.45 |
| 2000-09-12 |  99.07 |          |        |          |        |          |           |          | 11718.45 |
| 2000-09-13 |  99.33 |          |        |          |        |          |           |          | 11718.45 |
| 2000-09-14 |  99.83 |   NDAY   |  99.99 |          |        |      117 |     96.01 |   -18.29 | 11700.16 |
| 2000-09-15 |  97.65 |          |        |          |        |      117 |     96.04 |  -273.84 | 11444.61 |
| 2000-09-18 |  96.75 |          |        |          |        |      117 |     96.04 |  -378.99 | 11339.46 |
| 2000-09-19 |  97.63 |          |        |          |        |      117 |     96.04 |  -276.29 | 11442.16 |
| 2000-09-20 |  96.91 |          |        |          |        |      117 |     96.04 |  -360.65 | 11357.80 |
| 2000-09-21 |  95.43 |          |        | STOP_OUT |  95.43 |      117 |     96.04 |  -533.05 | 11185.40 |
| 2000-09-22 |  97.17 |          |        |          |        |          |           |          | 11185.40 |
| 2000-09-25 |  96.48 |          |        |          |        |          |           |          | 11185.40 |
| 2000-09-26 |  95.24 |          |        |          |        |          |           |          | 11185.40 |
| 2000-09-27 |  95.75 |          |        |          |        |          |           |          | 11185.40 |
| 2000-09-28 |  96.98 |   NDAY   |  95.77 |   PNL    |  96.98 |      116 |     93.14 |   140.62 | 11326.02 |
| 2000-09-29 |  96.06 |          |        |          |        |          |           |          | 11326.02 |
| 2000-10-02 |  96.21 |          |        |          |        |          |           |          | 11326.02 |
| 2000-10-03 |  95.31 |          |        |          |        |          |           |          | 11326.02 |
| 2000-10-04 |  96.10 |          |        |          |        |          |           |          | 11326.02 |
| 2000-10-05 |  96.44 |   NDAY   |  95.91 |   PNL    |  96.44 |      118 |     91.81 |    61.66 | 11387.68 |
| 2000-10-06 |  94.35 |          |        |          |        |          |           |          | 11387.68 |
| 2000-10-09 |  93.64 |          |        |          |        |          |           |          | 11387.68 |
| 2000-10-10 |  92.09 |          |        |          |        |          |           |          | 11387.68 |
| 2000-10-11 |  91.32 |          |        |          |        |          |           |          | 11387.68 |
| 2000-10-12 |  89.04 |   NDAY   |  91.82 |          |        |      124 |     85.65 |  -344.70 | 11042.99 |
| 2000-10-13 |  92.01 |          |        |   PNL    |  92.01 |      124 |     85.65 |    23.32 | 11411.00 |
| 2000-10-16 |  92.42 |          |        |          |        |          |           |          | 11411.00 |
| 2000-10-17 |  90.12 |          |        |          |        |          |           |          | 11411.00 |
| 2000-10-18 |  89.79 |          |        |          |        |          |           |          | 11411.00 |
| 2000-10-19 |  93.18 |   NDAY   |  91.52 |   PNL    |  93.18 |      124 |     84.72 |   204.74 | 11615.75 |
| 2000-10-20 |  93.57 |          |        |          |        |          |           |          | 11615.75 |
| 2000-10-23 |  93.99 |          |        |          |        |          |           |          | 11615.75 |
| 2000-10-24 |  93.36 |          |        |          |        |          |           |          | 11615.75 |
| 2000-10-25 |  91.17 |          |        |          |        |          |           |          | 11615.75 |
| 2000-10-26 |  91.42 |   NDAY   |  91.71 |          |        |      126 |     82.94 |   -36.87 | 11578.88 |
| 2000-10-27 |  93.15 |          |        |   PNL    |  93.15 |      126 |     84.03 |   181.72 | 11797.47 |
| 2000-10-30 |  93.99 |          |        |          |        |          |           |          | 11797.47 |
| 2000-10-31 |  95.61 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-01 |  95.29 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-02 |  95.44 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-03 |  95.50 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-06 |  96.16 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-07 |  96.14 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-08 |  94.01 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-09 |  93.66 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-10 |  91.38 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-13 |  90.67 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-14 |  93.05 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-15 |  93.34 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-16 |  91.88 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-17 |  91.39 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-20 |  90.08 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-21 |  90.54 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-22 |  88.38 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-24 |  90.19 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-27 |  90.98 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-28 |  89.41 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-29 |  89.25 |          |        |          |        |          |           |          | 11797.47 |
| 2000-11-30 |  88.47 |   NDAY   |  88.62 |          |        |      133 |     82.98 |   -19.46 | 11778.01 |
| 2000-12-01 |  88.43 |          |        |          |        |      133 |     83.20 |   -25.02 | 11772.45 |
| 2000-12-04 |  89.18 |          |        |   PNL    |  89.18 |      133 |     83.24 |    75.06 | 11872.52 |
| 2000-12-05 |  92.11 |          |        |          |        |          |           |          | 11872.52 |
| 2000-12-06 |  90.64 |          |        |          |        |          |           |          | 11872.52 |
| 2000-12-07 |  89.39 |          |        |          |        |          |           |          | 11872.52 |
| 2000-12-08 |  89.60 |          |        |          |        |          |           |          | 11872.52 |
| 2000-12-11 |  92.72 |          |        |          |        |          |           |          | 11872.52 |
| 2000-12-12 |  92.32 |          |        |          |        |          |           |          | 11872.52 |
| 2000-12-13 |  91.05 |          |        |          |        |          |           |          | 11872.52 |
