InDate,ExDate,Position,Duration,InSignal,Entry,ExSignal,Exit,DollarBase,Value,TradeRtn,PNL
2012-06-12,2012-06-12,261,0,LEX,108.9575,PNL,109.8917,28507.872,243.8358,0.0086,18751.7078
2012-06-26,2012-06-26,262,0,LEX,109.4473,PNL,109.68,28751.7078,60.9647,0.0021,18812.6725
2012-06-27,2012-06-27,261,0,LEX,110.0456,PNL,110.6689,28812.6725,162.675,0.0056,18975.3476
2012-07-09,2012-07-13,257,4,LEX,112.5055,PNL,112.813,28975.3476,79.0162,0.0027,19054.3638
2012-07-23,2012-07-23,259,0,LEX,111.7493,PNL,112.2645,29054.3638,133.4476,0.0046,19187.8114
2012-07-24,2012-07-26,259,2,LEX,112.3476,PNL,113.162,29187.8114,210.9446,0.0072,19398.756
2012-09-26,2012-09-27,244,1,LEX,120.3663,PNL,120.8425,29398.756,116.1991,0.004,19514.9552
2012-10-10,2012-10-16,245,4,LEX,120.4582,PNL,121.5944,29514.9552,278.3701,0.0094,19793.3252
2012-10-22,2012-10-22,249,0,LEX,119.5977,PNL,119.8149,29793.3252,54.0905,0.0018,19847.4157
2012-10-23,2012-11-01,251,5,LEX,118.5199,PNL,119.3304,29847.4157,203.4111,0.0068,20050.8268
2012-11-08,2012-11-23,257,10,LEX,116.7153,PNL,118.0938,30050.8268,354.2795,0.0118,20405.1063
2012-12-05,2012-12-05,257,0,LEX,118.1105,PNL,118.2192,30405.1063,27.9131,0.0009,20433.0194
2012-12-17,2012-12-17,255,0,LEX,119.0296,PNL,120.1157,30433.0194,276.9587,0.0091,20709.9781
2012-12-24,2013-01-02,256,5,LEX,119.8822,PNL,122.8943,30709.9781,771.1122,0.0251,21481.0903
2013-02-05,2013-02-05,248,0,LEX,126.504,PNL,127.0929,31481.0903,146.0643,0.0046,21627.1546
2013-02-21,2013-02-22,248,1,LEX,127.0173,PNL,127.7997,31627.1546,194.0395,0.0061,21821.1941
2013-02-26,2013-02-26,252,0,LEX,125.9738,PNL,126.2263,31821.1941,63.6096,0.002,21884.8036
2013-03-19,2013-03-20,242,1,LEX,131.25,PNL,131.5796,31884.8036,79.7716,0.0025,21964.5752
2013-04-04,2013-04-04,243,0,LEX,131.3599,PNL,131.7233,31964.5752,88.3106,0.0028,22052.8858
2013-04-16,2013-04-16,242,0,LEX,132.0868,PNL,133.0333,32052.8858,229.0685,0.0071,22281.9543
2013-04-17,2013-04-23,244,4,LEX,132.0868,PNL,133.346,32281.9543,307.2556,0.0095,22589.21
2013-06-03,2013-06-03,235,0,LEX,138.4591,PNL,138.8985,32589.21,103.2779,0.0032,22692.4879
2013-06-04,2013-06-07,235,3,LEX,138.9746,PNL,139.2789,32692.4879,71.5053,0.0022,22763.9932
2013-06-25,2013-06-25,243,0,LEX,134.6463,PNL,134.7228,32763.9932,18.5831,0.0006,22782.5763
2013-07-01,2013-07-01,239,0,LEX,137.0082,PNL,137.0932,32782.5763,20.3077,0.0006,22802.884
2013-08-07,2013-08-08,228,1,LEX,143.7456,PNL,144.2639,32802.884,118.1782,0.0036,22921.0622
2013-08-15,2013-08-30,231,11,LEX,142.2333,EXPIRY,139.0388,32921.0622,-737.9316,-0.0224,22183.1306
2013-09-23,2013-10-08,221,11,LEX,145.5562,EXPIRY,141.2789,32183.1306,-945.2718,-0.0294,21237.8588
2013-10-09,2013-10-10,220,1,LEX,141.5521,PNL,144.4292,31237.8588,632.9594,0.0203,21870.8181
2013-12-03,2013-12-06,207,3,LEX,153.6242,PNL,154.4779,31870.8181,176.7236,0.0055,22047.5417
2013-12-12,2013-12-16,210,2,LEX,152.5142,PNL,153.0094,32047.5417,103.985,0.0032,22151.5267
