Date,Close,InSignal,Entry,ExSignal,Exit,Position,StopLevel,MTM,Equity
2001-03-27,79.585,,,,,,,0.0,10799.6439
2001-03-28,77.3854,,,,,,,0.0,10799.6439
2001-03-29,77.6813,,,,,,,0.0,10799.6439
2001-03-30,78.4953,,,,,,,0.0,10799.6439
2001-04-02,76.8203,,,,,,,0.0,10799.6439
2001-04-03,74.2574,NDAY,76.6723,,,140.0,62.8954,-338.09,10461.5538
2001-04-04,74.5668,,,,,140.0,62.8954,-294.7698,10504.874
2001-04-05,77.3921,,,PNL,77.3921,140.0,63.4651,100.7722,10900.416
2001-04-06,76.2149,,,,,,,0.0,10900.416
2001-04-09,77.0625,,,,,,,0.0,10900.416
2001-04-10,78.4684,,,,,,,0.0,10900.416
2001-04-11,78.5222,,,,,,,0.0,10900.416
2001-04-12,79.9483,,,,,,,0.0,10900.416
2001-04-16,79.1074,,,,,,,0.0,10900.416
2001-04-17,80.2241,NDAY,78.9123,PNL,80.2241,138.0,68.1988,181.0187,11081.4348
2001-04-18,83.4126,,,,,,,0.0,11081.4348
2001-04-19,84.5225,,,,,,,0.0,11081.4348
2001-04-20,83.7489,,,,,,,0.0,11081.4348
2001-04-23,82.2287,,,,,,,0.0,11081.4348
2001-04-24,81.7847,NDAY,82.417,,,134.0,72.8169,-84.7311,10996.7037
2001-04-25,82.8543,,,PNL,82.8543,134.0,73.2451,58.5913,11140.0261
2001-04-26,83.2242,,,,,,,0.0,11140.0261
2001-04-27,84.61,,,,,,,0.0,11140.0261
2001-04-30,85.202,,,,,,,0.0,11140.0261
2001-05-01,85.4643,,,,,,,0.0,11140.0261
2001-05-02,85.3096,,,,,,,0.0,11140.0261
2001-05-03,84.2265,,,,,,,0.0,11140.0261
2001-05-04,85.6593,,,,,,,0.0,11140.0261
2001-05-07,84.9194,,,,,,,0.0,11140.0261
2001-05-08,84.879,NDAY,85.3365,,,130.0,76.7383,-59.4651,11080.561
2001-05-09,84.5225,,,,,130.0,76.7554,-105.814,11034.2121
2001-05-10,84.7714,,,,,130.0,76.9504,-73.4557,11066.5704
2001-05-11,84.1862,,,,,130.0,76.9504,-149.5395,10990.4866
2001-05-14,84.3543,,,,,130.0,76.9504,-127.6761,11012.35
2001-05-15,84.7445,,,,,130.0,76.9504,-76.9579,11063.0682
2001-05-16,86.7424,,,PNL,86.7424,130.0,77.8146,182.7717,11322.7978
2001-05-17,86.8769,,,,,,,0.0,11322.7978
2001-05-18,87.2738,,,,,,,0.0,11322.7978
2001-05-21,88.5586,,,,,,,0.0,11322.7978
2001-05-22,88.4442,,,,,,,0.0,11322.7978
2001-05-23,86.9442,,,,,,,0.0,11322.7978
2001-05-24,87.1998,,,,,,,0.0,11322.7978
2001-05-25,86.1706,,,,,,,0.0,11322.7978
2001-05-29,85.4844,NDAY,86.2513,,,131.0,75.9185,-100.4583,11222.3394
2001-05-30,84.2871,,,,,131.0,75.9409,-257.3151,11065.4827
2001-05-31,84.7243,,,,,131.0,76.0693,-200.0341,11122.7637
2001-06-01,85.249,,,,,131.0,76.2993,-131.2984,11191.4994
2001-06-04,85.6593,,,,,131.0,76.6186,-77.5478,11245.25
2001-06-05,86.6415,,,PNL,86.6415,131.0,77.3187,51.1139,11373.9117
2001-06-06,85.9217,,,,,,,0.0,11373.9117
