InDate,ExDate,Position,Duration,InSignal,Entry,ExSignal,Exit,DollarBase,Value,TradeRtn,PNL
2008-05-27,2008-05-27,138,0,NDAY,104.5059,PNL,105.1581,14520.2376,90.0055,0.0062,4610.2431
2008-06-03,2008-06-05,138,2,NDAY,105.6435,PNL,106.7659,14610.2431,154.8884,0.0106,4765.1315
2008-06-10,2008-06-10,143,0,NDAY,102.8905,PNL,103.0953,14765.1315,29.2814,0.002,4794.4129
2008-06-24,2008-06-24,148,0,NDAY,99.8839,PNL,99.9906,14794.4129,15.7924,0.0011,4810.2053
2008-07-08,2008-07-08,155,0,NDAY,95.2651,PNL,96.98,14810.2053,265.8108,0.0179,5076.0161
2008-07-15,2008-07-16,162,1,NDAY,92.8337,PNL,94.48,15076.0161,266.6978,0.0177,5342.7139
2008-07-22,2008-07-22,160,0,NDAY,95.387,PNL,97.1629,15342.7139,284.1414,0.0185,5626.8553
2008-07-29,2008-07-29,165,0,NDAY,94.4953,PNL,96.2483,15626.8553,289.2479,0.0185,5916.1032
2008-08-05,2008-08-05,165,0,NDAY,96.0501,PNL,97.8336,15916.1032,294.2784,0.0185,6210.3816
2008-08-19,2008-08-20,166,1,NDAY,97.1172,PNL,97.2392,16210.3816,20.249,0.0012,6230.6306
2008-08-26,2008-08-26,167,0,NDAY,96.8123,PNL,97.0943,16230.6306,47.0952,0.0029,6277.7258
2008-09-02,2008-09-04,164,2,NDAY,99.1065,STOP_OUT,94.5334,16277.7258,-749.9935,-0.0461,5527.7323
2008-09-09,2008-09-15,160,4,NDAY,96.8733,STOP_OUT,91.5304,15527.7323,-854.8616,-0.0551,4672.8707
2008-09-16,2008-09-16,164,0,NDAY,89.3277,PNL,93.0624,14672.8707,612.4894,0.0417,5285.3601
2008-09-23,2008-09-29,164,4,NDAY,92.6428,STOP_OUT,85.3832,15285.3601,-1190.5801,-0.0779,4094.78
2008-09-30,2008-09-30,161,0,NDAY,87.016,PNL,88.9172,14094.78,306.0855,0.0217,4400.8654
2008-10-07,2008-10-09,175,2,NDAY,81.9028,STOP_OUT,69.53,14400.8654,-2165.2416,-0.1504,2235.6238
2008-10-28,2008-10-28,182,0,NDAY,66.9543,PNL,71.8758,12235.6238,895.7186,0.0732,3131.3424
2008-11-11,2008-11-13,188,2,NDAY,69.576,PNL,69.8903,13131.3424,59.0851,0.0045,3190.4275
2008-11-18,2008-11-18,202,0,NDAY,65.2754,PNL,66.7549,13190.4275,298.8641,0.0227,3489.2916
2008-12-02,2008-12-02,210,0,NDAY,63.9875,PNL,65.3674,13489.2916,289.7722,0.0215,3779.0638
2008-12-16,2008-12-24,195,6,NDAY,70.4346,EXPIRY,66.9723,13779.0638,-675.1563,-0.049,3103.9075
2008-12-30,2008-12-30,193,0,NDAY,67.6292,PNL,68.7575,13103.9075,217.7642,0.0166,3321.6717
2009-01-13,2009-01-13,198,0,NDAY,67.0263,PNL,67.32,13321.6717,58.1467,0.0044,3379.8184
2009-01-20,2009-01-27,205,5,NDAY,65.0943,PNL,65.3262,13379.8184,47.5297,0.0036,3427.3481
2009-02-17,2009-02-23,216,4,NDAY,61.949,STOP_OUT,57.6908,13427.3481,-919.775,-0.0685,2507.5732
2009-02-24,2009-02-24,214,0,NDAY,58.1853,PNL,59.8778,12507.5732,362.1879,0.029,2869.7611
2009-03-03,2009-03-04,232,1,NDAY,55.3414,PNL,55.4341,12869.7611,21.5187,0.0017,2891.2798
2009-03-17,2009-03-17,219,0,NDAY,58.7881,PNL,60.4188,12891.2798,357.1107,0.0277,3248.3904
2009-03-31,2009-04-01,213,1,NDAY,61.9253,PNL,63.0929,13248.3904,248.6852,0.0188,3497.0756
2009-04-21,2009-04-21,209,0,NDAY,64.4628,PNL,66.2062,13497.0756,364.3912,0.027,3861.4669
2009-05-12,2009-05-20,194,6,NDAY,71.32,EXPIRY,70.4483,13861.4669,-169.1117,-0.0122,3692.3552
2009-05-26,2009-05-26,199,0,NDAY,68.7748,PNL,71.0632,13692.3552,455.3802,0.0333,4147.7354
2009-06-16,2009-06-24,194,6,NDAY,72.5654,EXPIRY,70.5409,14147.7354,-392.74,-0.0278,3754.9954
2009-08-18,2009-08-18,178,0,NDAY,77.1239,PNL,77.5622,13754.9954,78.024,0.0057,3833.0194
2009-08-25,2009-08-27,170,2,NDAY,80.9123,PNL,80.9358,13833.0194,3.9922,0.0003,3837.0116
2009-10-13,2009-10-13,163,0,NDAY,84.4593,PNL,84.5144,13837.0116,8.9737,0.0006,3845.9853
