InDate,ExDate,Position,Duration,InSignal,Entry,ExSignal,Exit,DollarBase,Value,TradeRtn,PNL
2012-11-05,2012-11-05,124,0,LEX,118.0938,PNL,118.5115,14692.9944,51.7992,0.0035,4744.7935
2012-11-08,2012-11-23,126,10,LEX,116.7153,PNL,118.0938,14744.7935,173.6935,0.0118,4918.487
2012-12-05,2012-12-05,126,0,LEX,118.1105,PNL,118.2192,14918.487,13.685,0.0009,4932.172
2012-12-17,2012-12-17,125,0,LEX,119.0296,PNL,120.1157,14932.172,135.7641,0.0091,5067.9361
2012-12-27,2012-12-31,126,2,LEX,119.3016,PNL,119.8233,15067.9361,65.7376,0.0044,5133.6737
2013-02-21,2013-02-22,119,1,LEX,127.0173,PNL,127.7997,15133.6737,93.1077,0.0062,5226.7814
2013-02-25,2013-03-04,118,5,LEX,128.4224,PNL,128.6663,15226.7814,28.7897,0.0019,5255.5711
2013-04-04,2013-04-04,116,0,LEX,131.3599,PNL,131.7233,15255.5711,42.1565,0.0028,5297.7276
2013-04-08,2013-04-08,116,0,LEX,131.2247,PNL,132.0191,15297.7276,92.1549,0.006,5389.8825
2013-05-02,2013-05-02,114,0,LEX,134.1066,PNL,135.0109,15389.8825,103.091,0.0067,5492.9735
2013-05-23,2013-05-23,111,0,LEX,138.738,PNL,139.8282,15492.9735,121.0154,0.0078,5613.9889
2013-05-28,2013-06-12,110,11,LEX,141.172,EXPIRY,136.7012,15613.9889,-491.7874,-0.0315,5122.2015
2013-06-13,2013-06-13,110,0,LEX,136.6251,PNL,138.7802,15122.2015,237.0623,0.0157,5359.2639
2013-06-17,2013-06-17,110,0,LEX,138.8478,PNL,138.9746,15359.2639,13.9457,0.0009,5373.2096
2013-06-24,2013-06-25,114,1,LEX,133.7372,PNL,134.7228,15373.2096,112.358,0.0073,5485.5676
2013-07-17,2013-07-18,108,1,LEX,142.8706,PNL,143.4737,15485.5676,65.1415,0.0042,5550.709
2013-07-25,2013-07-25,108,0,LEX,142.9215,PNL,143.5247,15550.709,65.1472,0.0042,5615.8562
2013-08-07,2013-08-08,108,1,LEX,143.7456,PNL,144.2639,15615.8562,55.9791,0.0036,5671.8354
2013-08-12,2013-08-12,109,0,LEX,143.1254,PNL,143.6777,15671.8354,60.194,0.0038,5732.0294
2013-08-19,2013-08-22,111,3,LEX,140.7295,PNL,141.0864,15732.0294,39.6102,0.0025,5771.6396
2013-08-28,2013-08-28,113,0,LEX,138.7074,PNL,139.2597,15771.6396,62.4049,0.004,5834.0445
2013-08-29,2013-08-29,113,0,LEX,138.9539,PNL,139.4806,15834.0445,59.5237,0.0038,5893.5682
2013-09-03,2013-09-04,113,1,LEX,140.3812,PNL,140.823,15893.5682,49.9265,0.0031,5943.4947
